VIN (17 CHARACTERS),VIN,BRAND,TYPE,PRODUCT,SERIES,MODEL,TECHNICAL TYPE,ICE CODE,DEVICE SERIAL NUMBER,SEVERITY LEVEL,CONTEXT,DEALER,DEALER NAME,DEALER CODE,COUNTRY OF COMPETENCE,LATITUDE,LONGITUDE,LAST KNOWN POSITION (COUNTRY),TELEMATICS BOX,TELEMATICS BRAND,TELEMATICS TYPE,TELEMATICS MODEL,OWNER NAME,ENGINE HOURS,LATEST COMMUNICATION DATE,BDE PROCESSED AT TIME,MYFLEET DEALER,MYFLEET DEALER NAME,EULA ACCEPTED
NKJ770EXKPKH39550,NKJ770EXKPKH39550,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,EX Series,770EX,675023421,E.S.65.020.001.004,1603-36000592,Warning,CNH_CE,No,Desconocido,740-CF3949,India,17.951311,-92.936615,Mexico,CM1X,CC,TLB_EU,770EX (T4B),RM DASHA,2521,2026-02-09 00:54:17,2026-02-09 00:33:33,740-CF3949A,Classic Automotive,Yes
NKJ770EXKRKH42791,NKJ770EXKRKH42791,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,EX Series,770EX,675023421,E.S.65.020.001.004,1603-360015DE,Critical,CNH_CE,No,Desconocido,740-CE0830_740-CE0830A,India,19.414738,-99.315552,Mexico,CM1X,CC,TLB_EU,770EX (T4B),RAKESH INFRA,548,2026-02-07 11:40:47,2026-02-09 00:33:33,740-CE0830A,Shree Amee Construction Equipm,Yes
PRCY9000ERPA07153,PRCY9000ERPA07153,CASE IH,HARVESTING EQUIPMENT,SUGAR CANE,AUSTOFT 9000 Series,AUSTOFT 9000,579520033,A.J.17.004.001.034,541474037,Low,CNH_AG,Yes,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",513666,Mexico,21.969501,-98.991051,Mexico,PCMF,CS,Sugar Cane Harvester,MY21,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",8,2026-01-07 08:47:18,2026-02-09 00:33:33,190-08B114A,Maquinas Diesel Sa De Cv,Desconocido
PRCY9000ERPA07170,PRCY9000ERPA07170,CASE IH,HARVESTING EQUIPMENT,SUGAR CANE,AUSTOFT 9000 Series,AUSTOFT 9000,579520033,A.J.17.004.001.034,541547142,Low,CNH_AG,Yes,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",513666,Mexico,18.883387,-96.962425,Mexico,PCMF,CS,Sugar Cane Harvester,SWSN04,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",8,2025-12-01 12:33:29,2026-02-09 00:33:33,190-08B114A,Maquinas Diesel Sa De Cv,Desconocido
PRCY9000ESPA07689,PRCY9000ESPA07689,CASE IH,HARVESTING EQUIPMENT,SUGAR CANE,AUSTOFT 9000 Series,AUSTOFT 9000,579520033,A.J.17.004.001.046,550752533,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.215387,-96.190758,Mexico,PCMF,CS,Sugar Cane Harvester,�MY21,Default Company,7,2025-12-16 13:46:58,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
PRCY9000JPPA06623,PRCY9000JPPA06623,CASE IH,HARVESTING EQUIPMENT,SUGAR CANE,AUSTOFT 9000 Series,AUSTOFT 9000,579520034,A.J.17.004.001.011,531642500,Warning,CNH_AG,No,Cnh Industrial (Thailand) Ltd.,169820,Mexico,18.415651,-96.139221,Mexico,PCMF,CS,Sugar Cane Harvester,MY21,Jorge Lara,3365,2026-02-09 11:29:37,2026-02-09 00:33:33,190-08B273A,Agrotractores Del Centro Sa De Cv,Yes
PRCY9000JRPA07209,PRCY9000JRPA07209,CASE IH,HARVESTING EQUIPMENT,SUGAR CANE,AUSTOFT 9000 Series,AUSTOFT 9000,579520033,A.J.17.004.001.034,533622372,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.096945,-98.235748,Mexico,PCMF,CS,Sugar Cane Harvester,SWSN04,Default Company,6,2025-10-25 07:48:44,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
PRCY9000LRPA07232,PRCY9000LRPA07232,CASE IH,HARVESTING EQUIPMENT,SUGAR CANE,AUSTOFT 9000 Series,AUSTOFT 9000,579520033,A.J.17.004.001.034,540774842,Low,CNH_AG,Yes,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",513666,Mexico,19.796093,-90.50293,Mexico,PCMF,CS,Sugar Cane Harvester,SWSN04,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",9,2025-12-08 09:12:05,2026-02-09 00:33:33,190-08B114A,Maquinas Diesel Sa De Cv,Desconocido
PRCY9000PPPA06649,PRCY9000PPPA06649,CASE IH,HARVESTING EQUIPMENT,SUGAR CANE,AUSTOFT 9000 Series,AUSTOFT 9000,579520033,A.J.17.004.001.021,531642938,Low,CNH_AG,No,Maquinas Diesel Sa De Cv,513666,Mexico,18.795424,-96.174072,Mexico,PCMF,CS,Sugar Cane Harvester,MY21,UNION LOCAL DE PRODUCTORES DE CAÑA DE AZUCAR DEL INGENIO,1931,2026-02-09 12:04:00,2026-02-09 00:33:33,190-08B114A,Maquinas Diesel Sa De Cv,Yes
PRCY9900APPA06646,PRCY9900APPA06646,CASE IH,HARVESTING EQUIPMENT,SUGAR CANE,AUSTOFT 9000 Series,AUSTOFT 9900,579520036,A.J.17.004.002.030,531642557,Warning,CNH_AG,No,Desconocido,Desconocido,Mexico,18.535431,-88.519699,Mexico,PCMF,CS,Sugar Cane Harvester,MY21,MARIOESTEBAN,1265,2026-02-09 12:52:19,2026-02-09 01:33:33,190-08B273A,Agrotractores Del Centro Sa De Cv,Yes
PRCY9900CRPA07188,PRCY9900CRPA07188,CASE IH,HARVESTING EQUIPMENT,SUGAR CANE,AUSTOFT 9000 Series,AUSTOFT 9900,579520036,A.J.17.004.002.053,541473852,Low,CNH_AG,Yes,"Maquinas Diesel, Sa De Cv, 66350 Santa Catarina, Nl.",514419,Mexico,17.980993,-93.01545,Mexico,PCMF,CS,Sugar Cane Harvester,STSN04,"Maquinas Diesel, Sa De Cv, 66350 Santa Catarina, Nl.",8,2025-12-12 11:52:54,2026-02-09 00:33:33,190-NM0512A,"Maquinas Diesel, Sa De Cv",Desconocido
PRCY9900JRPA07164,PRCY9900JRPA07164,CASE IH,HARVESTING EQUIPMENT,SUGAR CANE,AUSTOFT 9000 Series,AUSTOFT 9900,579520036,A.J.17.004.002.053,541473922,Warning,CNH_AG,No,Agrotractores Del Centro Sa De Cv,175460,Mexico,22.923923,-99.043625,Mexico,PCMF,CS,Sugar Cane Harvester,STSN04,Agricultura Sustentable El Mante SPR de RL CV,215,2026-02-09 09:52:44,2026-02-09 00:33:33,190-08B273A,Agrotractores Del Centro Sa De Cv,Yes
PRCY9900KSPA07699,PRCY9900KSPA07699,CASE IH,HARVESTING EQUIPMENT,SUGAR CANE,AUSTOFT 9000 Series,AUSTOFT 9900,579520036,A.J.17.004.002.066,551031326,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.215458,-96.190887,Mexico,PCMF,CS,Sugar Cane Harvester,�MY21,Default Company,8,2025-12-18 13:50:07,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,ZNBH20666,CASE IH,TRACTORS,AGRICULTURAL,PUMA® CVT 165-230 - TIER 3 and STAGE IIIA / TIER 4A (INTERIM) and STAGE IIIB,PUMA® 225 CVT,696050784,A.A.01.014.005.001,515334325,Warning,CNH_AG,No,Desconocido,Desconocido,Mexico,25.367807,-97.772285,Mexico,PCMF,CS,TRACTORS,PUMA 225 CVT,Guadalupe,793,2026-02-09 12:04:11,2026-02-09 00:33:33,190-08B287A,Insumos Agropecuarios Fronterizos Sa De,Yes
,FR1702538,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 90JXM,696055309,A.A.02.013.005.003,1602-38000BA0,Low,CNH_AG,Yes,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",513666,Mexico,25.572926,-103.460312,Mexico,CM1X,CS,TRACTORS,FRMLL 90JXM,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",1,2025-11-29 13:25:10,2026-02-09 00:33:33,190-08B114A,Maquinas Diesel Sa De Cv,Desconocido
,FR1703087,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 90JXM,696055310,A.A.02.013.005.004,1602-38000BDE,Low,CNH_AG,Yes,"Distribuidora Agricola De Sinaloa Sadecv, Guasave",514373,Mexico,25.819296,-108.973732,Mexico,CM1X,CS,TRACTORS,CM90,"Distribuidora Agricola De Sinaloa Sadecv, Guasave",1,2026-02-07 09:10:16,2026-02-08 23:33:33,190-08B094A,Distribuidora Agricola De Sinaloa Sadecv,Desconocido
,FR1705155,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 80JXM,696055307,A.A.02.013.004.003,1602-38000DBA,Low,CNH_AG,Yes,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",513666,Mexico,25.572809,-103.460388,Mexico,CM1X,CS,TRACTORS,CM80,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",1,2025-11-22 09:33:36,2026-02-09 00:33:33,190-08B114A,Maquinas Diesel Sa De Cv,Desconocido
,FR1705822,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 80JXM,696055308,A.A.02.013.004.004,1602-38000BCC,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,24.769747,-107.446625,Mexico,CM1X,CS,TRACTORS,CM80,Default Company,4,2026-01-12 17:12:43,2026-02-08 23:33:33,Desconocido,Desconocido,Desconocido
,FR1706184,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 80JXM,696055308,A.A.02.013.004.004,1602-38000C24,Low,CNH_AG,Yes,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",513666,Mexico,20.221294,-100.860306,Mexico,CM1X,CS,TRACTORS,CM80,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",1,2026-02-08 18:15:59,2026-02-09 00:33:33,190-08B114A,Maquinas Diesel Sa De Cv,Desconocido
,FR1708616,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 90JXM,696055309,A.A.02.013.005.003,1602-38000DA9,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.232279,-99.205833,Mexico,CM1X,CS,TRACTORS,CM90,Default Company,25,2026-02-06 13:37:24,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,FR1709717,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 90JXM,696055310,A.A.02.013.005.004,1602-38000E09,Low,CNH_AG,Yes,"Tractores Y Equipos Altenos, Sa De Cv, Jalisco Cp 47140",515231,Mexico,20.135822,-101.463074,Mexico,CM1X,CS,TRACTORS,CM90,"Tractores Y Equipos Altenos, Sa De Cv, Jalisco Cp 47140",11,2026-02-05 16:19:33,2026-02-09 00:33:33,190-08B551A,"Tractores Y Equipos Altenos, Sa De Cv",Desconocido
,FR1719038,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 90JXM,696055309,A.A.02.013.005.003,1600-370006DC,Low,CNH_AG,No,Maquinas Diesel Sa De Cv,513666,Mexico,20.135969,-99.153534,Mexico,CM1X,CS,TRACTORS,FRMLL 90JXM,DEMO CONTROLROOM,21,2026-02-09 12:03:27,2026-02-09 00:33:33,190-08B114A,Maquinas Diesel Sa De Cv,Yes
,FR1749387,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 80JXM,696055308,A.A.02.013.004.004,1602-38000D19,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,21.054445,-89.526237,Mexico,CM1X,CS,TRACTORS,FRMLL 80JXM,Default Company,14,2026-02-09 09:07:12,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,FR1768641,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 90JXM,696055310,A.A.02.013.005.004,1602-38004F8B,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.097158,-98.235672,Mexico,CM1X,CS,TRACTORS,FRMLL 90JXM,Default Company,1,2026-02-07 09:43:13,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,FR1768960,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 90JXM,696055310,A.A.02.013.005.004,1602-38003D48,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.755236,-99.928566,Mexico,CM1X,CS,TRACTORS,FRMLL 90JXM,Default Company,24,2026-02-08 16:17:00,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,FR8734297,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 65JXM,696055304,A.A.02.013.002.004,1602-38000D2D,Low,CNH_AG,Yes,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",513666,Mexico,25.496136,-100.966042,Mexico,CM1X,CS,TRACTORS,FRMLL 65JXM,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",1,2026-01-22 11:51:09,2026-02-09 00:33:33,190-08B114A,Maquinas Diesel Sa De Cv,Desconocido
,FR8734511,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 65JXM,696055304,A.A.02.013.002.004,1602-38000CE5,Low,CNH_AG,Yes,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",513666,Mexico,20.632795,-100.429176,Mexico,CM1X,CS,TRACTORS,FRMLL 65JXM,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",1,2025-10-17 16:24:54,2026-02-09 00:33:33,190-08B114A,Maquinas Diesel Sa De Cv,Desconocido
,FR8748895,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 65JXM,696055304,A.A.02.013.002.004,1602-38000D30,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.340912,-98.286247,Mexico,CM1X,CS,TRACTORS,FRMLL 65JXM,Default Company,26,2026-02-05 18:58:58,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,FR8769823,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 65JXM,696055303,A.A.02.013.002.003,1602-38004E73,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.097242,-98.235672,Mexico,CM1X,CS,TRACTORS,FRMLL 65JXM,Default Company,2,2026-02-07 09:38:28,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
HACPU220CSG520915,HACPU220CSG520915,CASE IH,TRACTORS,AGRICULTURAL,PUMA® CVX 165-230 - TIER 3 and STAGE IIIA / TIER 4A (INTERIM) and STAGE IIIB,PUMA® 220 CVX,696195327,A.A.01.015.011.001,551031855,Low,CNH_AG,Yes,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",513666,Mexico,28.213953,-105.454758,Mexico,PCMF,CS,TRACTORS,PUMA 220 CVX,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",6,2026-02-02 11:45:01,2026-02-09 00:33:33,190-08B114A,Maquinas Diesel Sa De Cv,Desconocido
HACT7230ASG420571,HACT7230ASG420571,NEW HOLLAND,TRACTORS,AGRICULTURAL,T7 Power Command™ - TIER 3 and STAGE IIIA,T7.230,696127304,B.A.01.010.005.001,542742324,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.636982,-100.42984,Mexico,PCMF,NH,TRACTORS,T7.230,Default Company,2,2026-01-29 14:05:28,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
HAJW190HHSG681938,HAJW190HHSG681938,CASE IH,HAYTOOLS,SELF-PROPELLED WINDROWERS,WD5 Series,WD1905,550110657,A.H.33.009.003.005,550912740,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.636627,-100.431915,Mexico,PCMF,CS,SP Windrower,WD1905,Default Company,3,2026-02-08 16:20:13,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
HBZN0865TKAF08011,HBZN0865TKAF08011,CASE CONSTRUCTION,HEAVY EQUIPMENT,MOTOR GRADER,800B,865B,542200166,E.R.07.002.003.003,1223-090146BF,Warning,CNH_CE,No,Desconocido,190-08B403,Mexico,17.28532,-96.900116,Mexico,AM53,CC,GR,865B (T3),CAMINOS Y AEROPISTAS DE OAXACA,4509,2026-02-09 11:38:11,2026-02-09 00:33:33,190-08B403A,Agrotractores Del Norte Sa De Cv,Desconocido
HBZN721EEPAE16070,HBZN721EEPAE16070,CASE CONSTRUCTION,HEAVY EQUIPMENT,WHEEL LOADERS,21E,721E,530201412,E.R.62.002.003.018,1596-3B0003DD,Warning,CNH_CE,No,Desconocido,190-08B268,Mexico,25.880169,-100.221748,Mexico,CM1X,CC,WL,721E (T3),HARBORCAPITAL LEASING,1407,2026-02-09 11:07:34,2026-02-09 00:33:33,190-08B268A,Casa Rivero Sa De Cv,Yes
PRCY9000ASPA07560,PRCY9000ASPA07560,CASE IH,HARVESTING EQUIPMENT,SUGAR CANE,AUSTOFT 9000 Series,AUSTOFT 9000,579520033,A.J.17.004.001.046,542965131,Warning,CNH_AG,No,Desconocido,Desconocido,Mexico,19.215523,-96.190796,Mexico,PCMF,CS,Sugar Cane Harvester,�MY21,Default Company,10,2026-01-07 20:29:47,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
HBZN821EVRAE16791,HBZN821EVRAE16791,CASE CONSTRUCTION,HEAVY EQUIPMENT,WHEEL LOADERS,21E,821E,530201440,E.R.62.002.004.017,1596-3B001AB6,Warning,CNH_CE,No,Desconocido,190-08B268,Mexico,25.878376,-100.218979,Mexico,CM1X,CC,WL,821E EC4 (T3),HARBORCAPITAL LEASING,2333,2026-02-09 02:36:52,2026-02-09 00:33:33,190-08B268A,Casa Rivero Sa De Cv,Yes
HBZN865BERAF34787,HBZN865BERAF34787,CASE CONSTRUCTION,HEAVY EQUIPMENT,MOTOR GRADER,800B,865B,542200201,E.R.07.002.003.008,1596-3B002629,Warning,CNH_CE,No,Desconocido,190-08B268,Mexico,27.511673,-99.60331,Mexico,CM1X,CC,GR,865B (T3),GRUPO CONSTRUCTOR GMURALLA,1791,2026-02-09 12:04:13,2026-02-09 00:33:33,190-08B268A,Casa Rivero Sa De Cv,Yes
JAF0L330KRM455374,JAF0L330KRM455374,NEW HOLLAND CONSTRUCTION,LIGHT EQUIPMENT,SKID STEER LOADERS,300 Series Skid Steer Loaders,L330,550710256,F.S.64.016.010.002,1598-3C000E25,Low,CNH_CE,Yes,Venta Y Renta De Maquinaria Vrm Sa De Cv,190-NM001K,Mexico,20.603895,-100.15934,Mexico,CM1X,NC,SSL,L330 (T3),Venta Y Renta De Maquinaria Vrm Sa De Cv,486,2025-02-20 17:37:22,2026-02-09 00:33:33,190-NM001KA,Venta Y Renta De Maquinaria Vrm Sa De Cv,Desconocido
JAFSR200JRM453132,JAFSR200JRM453132,CASE CONSTRUCTION,LIGHT EQUIPMENT,SKID STEER LOADERS,B Series Skid Steer Loaders,SR200B,550711204,E.S.64.009.006.003,1598-3C00148C,Low,CNH_CE,No,Desconocido,190-08B286,Mexico,20.759369,-100.224373,Mexico,CM1X,CC,SSL,SR200B (T3),EQUIPOS IAFSA,1238,2026-02-08 16:06:16,2026-02-09 00:33:33,190-08B286A,Insumos Agropecuarios Fronterizos Sadecv,Yes
JAFSR220JRM457551,JAFSR220JRM457551,CASE CONSTRUCTION,LIGHT EQUIPMENT,SKID STEER LOADERS,B Series Skid Steer Loaders,SR220B,550711205,E.S.64.009.008.002,1598-3C0014FB,Low,CNH_CE,Yes,Equipos Mejores S.A. De C.V.,190-08B065,Mexico,21.026119,-102.379066,Mexico,CM1X,CC,SSL,SR220B (T3),Equipos Mejores S.A. De C.V.,192,2026-02-09 12:03:50,2026-02-09 00:33:33,190-08B065A,Equipos Mejores S.A. De C.V.,Yes
JAFSR220TPM449541,JAFSR220TPM449541,CASE CONSTRUCTION,LIGHT EQUIPMENT,SKID STEER LOADERS,B Series Skid Steer Loaders,SR220B,550711205,E.S.64.009.008.002,1598-3C0018D4,Low,CNH_CE,No,Desconocido,190-08B235,Mexico,25.56179,-108.466621,Mexico,CM1X,CC,SSL,SR220B (T3),ENAGRI,223,2026-02-09 10:28:49,2026-02-08 23:33:33,190-08B235A,Eq E Inn Para Agr Y Construccion Sadecv,Yes
JAFSR220VPM449613,JAFSR220VPM449613,CASE CONSTRUCTION,LIGHT EQUIPMENT,SKID STEER LOADERS,B Series Skid Steer Loaders,SR220B,550711205,E.S.64.009.008.002,1598-3C001007,Low,CNH_CE,Yes,"Maquirent Oaxaca, Sa De Cv",190-08B215,Mexico,15.792459,-96.915581,Mexico,CM1X,CC,SSL,SR220B (T3),"Maquirent Oaxaca, Sa De Cv",721,2026-02-09 11:37:56,2026-02-09 00:33:33,190-08B215A,"Maquirent Oaxaca, Sa De Cv",Yes
JAFSV250ARM459781,JAFSV250ARM459781,CASE CONSTRUCTION,LIGHT EQUIPMENT,SKID STEER LOADERS,B Series Skid Steer Loaders,SV250B,550711206,E.S.64.009.011.003,1598-3C00153B,Low,CNH_CE,Yes,Casa Rivero Sa De Cv,190-08B268,Mexico,25.685795,-100.469513,Mexico,CM1X,CC,SSL,SV250B (T3),Casa Rivero Sa De Cv,0,2026-02-09 09:45:54,2026-02-09 00:33:33,190-08B268A,Casa Rivero Sa De Cv,Desconocido
JAFSV300HPM449684,JAFSV300HPM449684,CASE CONSTRUCTION,LIGHT EQUIPMENT,SKID STEER LOADERS,B Series Skid Steer Loaders,SV300B,550711208,E.S.64.009.014.002,1598-3C00102B,Low,CNH_CE,No,Desconocido,190-08B288,Mexico,20.828512,-87.974922,Mexico,CM1X,CC,SSL,SV300B (T3),GRUPO POLE,33,2026-01-05 14:51:12,2026-02-09 00:33:33,190-08B288A,Dimapesa Sa De Cv,Yes
JJAMA310PRRK02962,JJAMA310PRRK02962,CASE IH,TRACTORS,AGRICULTURAL,MAGNUM™ AFS CONNECT™ (MODEL YEAR 2020 - 2024),MAGNUM™ 310 AFS CONNECT™,696150045,A.A.01.078.003.034,540818665,Low,CNH_AG,Yes,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",513666,Mexico,28.222752,-105.453667,Mexico,PCM,CS,TRACTORS,MGNM 310,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",11,2026-02-06 09:41:31,2026-02-09 00:33:33,190-08B114A,Maquinas Diesel Sa De Cv,Desconocido
JJAMG310TLRK01993,JJAMG310TLRK01993,CASE IH,TRACTORS,AGRICULTURAL,MAGNUM™ AFS CONNECT™ (MODEL YEAR 2020 - 2024),MAGNUM™ 310 AFS CONNECT™,696150043,A.A.01.078.003.007,505225843,Warning,CNH_AG,No,"Booth Machinery, LLC",139614,United States of America,32.39537,-114.934891,Mexico,PCM,CS,TRACTORS,MGNM 310,Gila Valley Farms,9762,2026-02-07 11:23:59,2026-02-08 23:33:33,101-062281C,"Sonsray Machinery, LLC",Yes
